Deprecated_Index,NAME,HIS,MBTI,source,url
7195,Kim Walker,Wizards,INTP,https://boo.world/database/profile/11135/kim-walker-personality-type,boo.world
7196,Robby the Robot,Knights,ISTJ,https://boo.world/database/profile/16418/robby-the-robot-personality-type,boo.world
7197,Patricia Quinn,Wizards,ENTP,https://boo.world/database/profile/15200/patricia-quinn-personality-type,boo.world
7198,Rollo Weeks,Healers,ENFJ,https://boo.world/database/profile/16672/rollo-weeks-personality-type,boo.world
7199,Michele Lee,Wizards,INTJ,https://boo.world/database/profile/13879/michele-lee-personality-type,boo.world
7200,Zoe Kazan,Healers,INFP,https://boo.world/database/profile/20136/zoe-kazan-personality-type,boo.world
7201,Mark McKenna,Explorers,ISFP,https://boo.world/database/profile/12942/mark-mckenna-personality-type,boo.world
7202,Kiley Opsal,Explorers,ISFP,https://boo.world/database/profile/11083/kiley-opsal-personality-type,boo.world
7203,Kevin Gage,Healers,INFJ,https://boo.world/database/profile/11002/kevin-gage-personality-type,boo.world
7204,Cohen Holloway,Explorers,ESTP,https://boo.world/database/profile/3961/cohen-holloway-personality-type,boo.world
7205,Cecilie Stenspil,Explorers,ESTP,https://boo.world/database/profile/3244/cecilie-stenspil-personality-type,boo.world
7207,Aya Cash,Healers,INFP,https://boo.world/database/profile/1815/aya-cash-personality-type,boo.world
7208,Joanne Samuel,Explorers,ESFP,https://boo.world/database/profile/9296/joanne-samuel-personality-type,boo.world
7209,Angelica Bridges,Wizards,INTP,https://boo.world/database/profile/1201/angelica-bridges-personality-type,boo.world
7210,Marlyne Barrett,Explorers,ISFP,https://boo.world/database/profile/12998/marlyne-barrett-personality-type,boo.world
7211,Charlotte Lewis,Wizards,ENTJ,https://boo.world/database/profile/3414/charlotte-lewis-personality-type,boo.world
7212,George Furth,Healers,ENFJ,https://boo.world/database/profile/6798/george-furth-personality-type,boo.world
7213,Naseeruddin Shah,Healers,ENFP,https://boo.world/database/profile/14368/naseeruddin-shah-personality-type,boo.world
7214,Geraldine Brooks,Healers,INFJ,https://boo.world/database/profile/6866/geraldine-brooks-personality-type,boo.world
7215,Peggie Castle,Knights,ESFJ,https://boo.world/database/profile/15427/peggie-castle-personality-type,boo.world
7216,Annabel Scholey,Knights,ISFJ,https://boo.world/database/profile/1344/annabel-scholey-personality-type,boo.world
7217,Siena Agudong,Knights,ISFJ,https://boo.world/database/profile/17802/siena-agudong-personality-type,boo.world
7219,Lauren Hammersley,Knights,ESTJ,https://boo.world/database/profile/11565/lauren-hammersley-personality-type,boo.world
7220,Sarah Jeffery,Explorers,ESFP,https://boo.world/database/profile/17268/sarah-jeffery-personality-type,boo.world
7221,Barbara Bates,Explorers,ISTP,https://boo.world/database/profile/1860/barbara-bates-personality-type,boo.world
7222,Rowan Atkinson,Wizards,INTP,https://boo.world/database/profile/16812/rowan-atkinson-personality-type,boo.world
7224,Jocelin Donahue,Healers,ENFP,https://boo.world/database/profile/9304/jocelin-donahue-personality-type,boo.world
7225,Jacob Anderson,Healers,INFP,https://boo.world/database/profile/8076/jacob-anderson-personality-type,boo.world
7226,Alice Evans,Knights,ISFJ,https://boo.world/database/profile/639/alice-evans-personality-type,boo.world
7227,Davy Jones,Healers,INFP,https://boo.world/database/profile/4834/davy-jones-personality-type,boo.world
7228,Andrew Rannells,Explorers,ESFP,https://boo.world/database/profile/1114/andrew-rannells-personality-type,boo.world
7229,Terry Moore,Knights,ESTJ,https://boo.world/database/profile/18753/terry-moore-personality-type,boo.world
7230,Úrsula Corberó,Explorers,ESFP,https://boo.world/database/profile/19421/%C3%BArsula-corber%C3%B3-personality-type,boo.world
7231,Jean Kasem,Healers,ENFP,https://boo.world/database/profile/8653/jean-kasem-personality-type,boo.world
7232,Emily Barclay,Explorers,ISTP,https://boo.world/database/profile/5870/emily-barclay-personality-type,boo.world
7233,Larry Mathews,Explorers,ESTP,https://boo.world/database/profile/11458/larry-mathews-personality-type,boo.world
7234,Tom Guiry,Healers,INFJ,https://boo.world/database/profile/19075/tom-guiry-personality-type,boo.world
7235,Vera Vitali,Healers,INFJ,https://boo.world/database/profile/19516/vera-vitali-personality-type,boo.world
7236,Jane Darwell,Healers,ENFP,https://boo.world/database/profile/8414/jane-darwell-personality-type,boo.world
7237,Dita Von Teese,Explorers,ISFP,https://boo.world/database/profile/5205/dita-von-teese-personality-type,boo.world
7238,Olwen Catherine Kelly,Explorers,ISFP,https://boo.world/database/profile/14999/olwen-catherine-kelly-personality-type,boo.world
7239,Alyssa Jirrels,Wizards,INTP,https://boo.world/database/profile/797/alyssa-jirrels-personality-type,boo.world
7240,Vanessa Marquez,Wizards,INTP,https://boo.world/database/profile/19489/vanessa-marquez-personality-type,boo.world
7241,Lynnie Greene,Knights,ISFJ,https://boo.world/database/profile/12457/lynnie-greene-personality-type,boo.world
7242,Craig Cackowski,Wizards,INTJ,https://boo.world/database/profile/4118/craig-cackowski-personality-type,boo.world
7243,Winta McGrath,Healers,INFJ,https://boo.world/database/profile/19934/winta-mcgrath-personality-type,boo.world
7244,Lesley Nicol,Wizards,INTP,https://boo.world/database/profile/11797/lesley-nicol-personality-type,boo.world
7245,Susan Backlinie,Explorers,ISFP,https://boo.world/database/profile/18363/susan-backlinie-personality-type,boo.world
7246,Madalyn Horcher,Healers,ENFP,https://boo.world/database/profile/12496/madalyn-horcher-personality-type,boo.world
7247,Sophie Colquhoun,Knights,ISTJ,https://boo.world/database/profile/17966/sophie-colquhoun-personality-type,boo.world
7248,Clayne Crawford,Knights,ESTJ,https://boo.world/database/profile/3901/clayne-crawford-personality-type,boo.world
7249,Jai Courtney,Explorers,ESTP,https://boo.world/database/profile/8140/jai-courtney-personality-type,boo.world
7250,Osric Chau,Wizards,ENTP,https://boo.world/database/profile/15040/osric-chau-personality-type,boo.world
7251,Mike Stoklasa,Knights,ESFJ,https://boo.world/database/profile/14009/mike-stoklasa-personality-type,boo.world
7252,Livia Giuggioli,Explorers,ESFP,https://boo.world/database/profile/12102/livia-giuggioli-personality-type,boo.world
7253,Jade Chynoweth,Explorers,ESTP,https://boo.world/database/profile/8120/jade-chynoweth-personality-type,boo.world
7254,John Shrapnel,Explorers,ESTP,https://boo.world/database/profile/9689/john-shrapnel-personality-type,boo.world
7255,Emma Dumont,Explorers,ESTP,https://boo.world/database/profile/5942/emma-dumont-personality-type,boo.world
7256,Chris Weitz,Knights,ISTJ,https://boo.world/database/profile/3615/chris-weitz-personality-type,boo.world
7257,Kenneth More,Knights,ISTJ,https://boo.world/database/profile/10919/kenneth-more-personality-type,boo.world
7258,Annabelle Stephenson,Knights,ESTJ,https://boo.world/database/profile/1352/annabelle-stephenson-personality-type,boo.world
7259,Vincent Regan,Healers,INFP,https://boo.world/database/profile/19622/vincent-regan-personality-type,boo.world
7260,Erika Eleniak,Wizards,INTJ,https://boo.world/database/profile/6094/erika-eleniak-personality-type,boo.world
7262,Tracy Reed,Healers,ENFJ,https://boo.world/database/profile/19276/tracy-reed-personality-type,boo.world
7263,Eva Longoria,Knights,ESFJ,https://boo.world/database/profile/6201/eva-longoria-personality-type,boo.world
7264,David Denman,Knights,ESTJ,https://boo.world/database/profile/4662/david-denman-personality-type,boo.world
7265,Michael Byrne,Explorers,ESTP,https://boo.world/database/profile/13637/michael-byrne-personality-type,boo.world
7266,Anja Savcic,Knights,ESTJ,https://boo.world/database/profile/1241/anja-savcic-personality-type,boo.world
7268,Stephen Rannazzisi,Wizards,INTJ,https://boo.world/database/profile/18175/stephen-rannazzisi-personality-type,boo.world
7269,Christiana Leucas,Knights,ESFJ,https://boo.world/database/profile/3658/christiana-leucas-personality-type,boo.world
7270,Charlene Tilton,Wizards,ENTJ,https://boo.world/database/profile/3328/charlene-tilton-personality-type,boo.world
7271,Hannah R. Loyd,Explorers,ISTP,https://boo.world/database/profile/7322/hannah-r-loyd-personality-type,boo.world
7272,Julie Dreyfus,Wizards,INTJ,https://boo.world/database/profile/10220/julie-dreyfus-personality-type,boo.world
7273,Jussie Smollett,Explorers,ESFP,https://boo.world/database/profile/10295/jussie-smollett-personality-type,boo.world
7274,Dean Butler,Knights,ISTJ,https://boo.world/database/profile/4851/dean-butler-personality-type,boo.world
7275,Alyson Reed,Explorers,ISFP,https://boo.world/database/profile/794/alyson-reed-personality-type,boo.world
7276,Kami Cotler,Explorers,ISTP,https://boo.world/database/profile/10381/kami-cotler-personality-type,boo.world
7277,Juliette Gosselin,Knights,ESFJ,https://boo.world/database/profile/10264/juliette-gosselin-personality-type,boo.world
7278,Paul Anka,Explorers,ISFP,https://boo.world/database/profile/15275/paul-anka-personality-type,boo.world
7279,Shane Harper,Explorers,ESTP,https://boo.world/database/profile/17573/shane-harper-personality-type,boo.world
7280,Ruta Lee,Explorers,ISFP,https://boo.world/database/profile/16896/ruta-lee-personality-type,boo.world
7281,Reilly Oliver,Knights,ISFJ,https://boo.world/database/profile/16098/reilly-oliver-personality-type,boo.world
7282,J.D.,Knights,ISFJ,https://boo.world/database/profile/7949/jd-personality-type,boo.world
7283,Natalie Knepp,Wizards,ENTP,https://boo.world/database/profile/14398/natalie-knepp-personality-type,boo.world
7284,Roy Dotrice,Wizards,ENTJ,https://boo.world/database/profile/16825/roy-dotrice-personality-type,boo.world
7285,Jasmin Savoy Brown,Wizards,ENTP,https://boo.world/database/profile/8495/jasmin-savoy-brown-personality-type,boo.world
7286,Verónica Forqué,Healers,ENFP,https://boo.world/database/profile/19530/ver%C3%B3nica-forqu%C3%A9-personality-type,boo.world
7287,Jake McDorman,Healers,INFP,https://boo.world/database/profile/8176/jake-mcdorman-personality-type,boo.world
7288,Julio Cesar Cedillo,Explorers,ESTP,https://boo.world/database/profile/10266/julio-cesar-cedillo-personality-type,boo.world
7289,Joan Vohs,Knights,ISTJ,https://boo.world/database/profile/9258/joan-vohs-personality-type,boo.world
7290,Leo Gregory,Healers,ENFP,https://boo.world/database/profile/11761/leo-gregory-personality-type,boo.world
7291,Jonny Phillips,Healers,ENFJ,https://boo.world/database/profile/9868/jonny-phillips-personality-type,boo.world
7292,Jennifer Nettles,Knights,ISTJ,https://boo.world/database/profile/8860/jennifer-nettles-personality-type,boo.world
7293,Reginald Owen,Explorers,ESFP,https://boo.world/database/profile/16088/reginald-owen-personality-type,boo.world
7294,Rune Temte,Healers,ENFP,https://boo.world/database/profile/16869/rune-temte-personality-type,boo.world
7295,Nick Zano,Healers,ENFJ,https://boo.world/database/profile/14660/nick-zano-personality-type,boo.world
7296,Vivian Wu,Explorers,ESFP,https://boo.world/database/profile/19673/vivian-wu-personality-type,boo.world
7297,Marc Singer,Knights,ISTJ,https://boo.world/database/profile/12695/marc-singer-personality-type,boo.world
7298,Louis Gossett Jr.,Explorers,ESTP,https://boo.world/database/profile/12230/louis-gossett-jr-personality-type,boo.world
7299,Keri Lynn Pratt,Knights,ESTJ,https://boo.world/database/profile/10943/keri-lynn-pratt-personality-type,boo.world
7300,Frances McDormand,Wizards,ENTJ,https://boo.world/database/profile/6417/frances-mcdormand-personality-type,boo.world
7301,Renoly Santiago,Explorers,ISTP,https://boo.world/database/profile/16129/renoly-santiago-personality-type,boo.world
7302,Christopher Egan,Healers,ENFP,https://boo.world/database/profile/3736/christopher-egan-personality-type,boo.world
7303,Fran Lebowitz,Wizards,ENTJ,https://boo.world/database/profile/6404/fran-lebowitz-personality-type,boo.world
7304,Martin Mull,Knights,ISTJ,https://boo.world/database/profile/13058/martin-mull-personality-type,boo.world
7305,Jessica Rothe,Knights,ESFJ,https://boo.world/database/profile/9076/jessica-rothe-personality-type,boo.world
7306,Lance LeGault,Healers,ENFJ,https://boo.world/database/profile/11403/lance-legault-personality-type,boo.world
7307,Joe Dante,Wizards,ENTP,https://boo.world/database/profile/9343/joe-dante-personality-type,boo.world
7308,Jonny Greenwood,Wizards,INTP,https://boo.world/database/profile/9865/jonny-greenwood-personality-type,boo.world
7309,Andrew Leeds,Healers,ENFJ,https://boo.world/database/profile/1104/andrew-leeds-personality-type,boo.world
7310,Stephanie Nur,Knights,ESFJ,https://boo.world/database/profile/18108/stephanie-nur-personality-type,boo.world
7311,Todd Allen,Knights,ESTJ,https://boo.world/database/profile/19008/todd-allen-personality-type,boo.world
7312,Lauren Ash,Explorers,ESFP,https://boo.world/database/profile/11552/lauren-ash-personality-type,boo.world
7313,Ari Meyers,Explorers,ESTP,https://boo.world/database/profile/1565/ari-meyers-personality-type,boo.world
7314,Ida Nielsen,Wizards,INTP,https://boo.world/database/profile/7759/ida-nielsen-personality-type,boo.world
7315,Emily Wagner,Explorers,ESFP,https://boo.world/database/profile/5922/emily-wagner-personality-type,boo.world
7316,Bayne Gibby,Explorers,ISTP,https://boo.world/database/profile/1962/bayne-gibby-personality-type,boo.world
7317,Sarah Stiles,Knights,ESFJ,https://boo.world/database/profile/17309/sarah-stiles-personality-type,boo.world
7318,Robert Bathurst,Wizards,ENTP,https://boo.world/database/profile/16427/robert-bathurst-personality-type,boo.world
7319,Ken Burns,Knights,ISFJ,https://boo.world/database/profile/10874/ken-burns-personality-type,boo.world
7320,Hayley Squires,Healers,INFP,https://boo.world/database/profile/7442/hayley-squires-personality-type,boo.world
7321,Lisa Thornhill,Healers,ENFJ,https://boo.world/database/profile/12080/lisa-thornhill-personality-type,boo.world
7322,Tanya Allen,Explorers,ESTP,https://boo.world/database/profile/18591/tanya-allen-personality-type,boo.world
7323,Scott Frank,Healers,INFP,https://boo.world/database/profile/17403/scott-frank-personality-type,boo.world
7324,Tovino Thomas,Explorers,ESFP,https://boo.world/database/profile/19248/tovino-thomas-personality-type,boo.world
7325,Paul Thomas Anderson,Wizards,INTP,https://boo.world/database/profile/15362/paul-thomas-anderson-personality-type,boo.world
7326,Kelly Clarkson,Healers,ENFP,https://boo.world/database/profile/10826/kelly-clarkson-personality-type,boo.world
7327,Brooke Bloom,Knights,ISFJ,https://boo.world/database/profile/2738/brooke-bloom-personality-type,boo.world
7328,Lynda Day George,Wizards,INTP,https://boo.world/database/profile/12431/lynda-day-george-personality-type,boo.world
7329,Rodger Corser,Explorers,ISTP,https://boo.world/database/profile/16631/rodger-corser-personality-type,boo.world
7330,Suzanne Santo,Explorers,ISFP,https://boo.world/database/profile/18441/suzanne-santo-personality-type,boo.world
7331,Jud Tylor,Wizards,INTJ,https://boo.world/database/profile/10081/jud-tylor-personality-type,boo.world
7332,Edward Furlong,Explorers,ISFP,https://boo.world/database/profile/5553/edward-furlong-personality-type,boo.world
7333,Shô Kosugi,Explorers,ISFP,https://boo.world/database/profile/17762/sh%C3%B4-kosugi-personality-type,boo.world
7334,Robert Romanus,Explorers,ESFP,https://boo.world/database/profile/16540/robert-romanus-personality-type,boo.world
7335,Rachel Sennott,Wizards,ENTP,https://boo.world/database/profile/15826/rachel-sennott-personality-type,boo.world
7336,Mina Sundwall,Knights,ISFJ,https://boo.world/database/profile/14077/mina-sundwall-personality-type,boo.world
7337,Noel Fisher,Wizards,ENTP,https://boo.world/database/profile/14829/noel-fisher-personality-type,boo.world
